,CustomerID,Count,Country,State,City,Zip Code,Lat Long,Latitude,Longitude,Gender,Senior Citizen,Partner,Dependents,Tenure Months,Phone Service,Multiple Lines,Internet Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Payment Method,Monthly Charges,Total Charges,Churn Label,Churn Value,Churn Score,CLTV,Revenue_Loss,Churn_Prob,Expected_Loss
4192,7993-NQLJE,1,United States,California,Glenn,95943,"39.597975, -122.032248",39.597975,-122.032248,Male,No,Yes,Yes,15,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,75.1,1151.55,No,0,60,4634,0.0,6.042851819767306e-08,4.538181716645246e-06
4193,9909-DFRJA,1,United States,California,Goodyears Bar,95944,"39.564113, -120.868836",39.564113,-120.868836,Female,No,No,No,26,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,Yes,One year,Yes,Bank transfer (automatic),95.85,2475.35,No,0,42,3834,0.0,4.292681732781045e-10,4.114535440870631e-08
4194,9099-FTUHS,1,United States,California,Grass Valley,95945,"39.194539, -120.988066",39.194539,-120.988066,Female,No,No,No,23,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,54.4,1249.25,No,0,22,2989,0.0,4.965265816346808e-10,2.7011046040926638e-08
4195,0581-BXBUB,1,United States,California,Penn Valley,95946,"39.203817, -121.19584",39.203817,-121.19584,Female,Yes,No,No,4,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,72.75,317.75,No,0,50,4503,0.0,1.5589399086071805e-08,1.134128783511724e-06
4196,4962-CHQPW,1,United States,California,Greenville,95947,"40.160386, -120.835428",40.160386,-120.835428,Male,No,No,Yes,29,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.85,535.05,No,0,26,2941,0.0,1.717863535453558e-08,3.409959117875313e-07
4197,9467-ROOLM,1,United States,California,Gridley,95948,"39.346898, -121.759537",39.346898,-121.759537,Female,No,No,No,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.05,461.3,No,0,65,2692,0.0,1.409159679153995e-05,0.00026844491887883604
4198,5150-ITWWB,1,United States,California,Hamilton City,95951,"39.732767, -122.042298",39.732767,-122.042298,Male,Yes,No,No,3,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.85,335.75,No,0,40,4496,0.0,4.446867645397184e-10,4.2178539616592286e-08
4199,2253-KPMNB,1,United States,California,Live Oak,95953,"39.258746, -121.77697",39.258746,-121.77697,Female,No,Yes,Yes,69,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Bank transfer (automatic),46.25,3121.4,No,0,33,4180,0.0,3.6513715593902764e-09,1.6887593462180028e-07
4200,1345-ZUKID,1,United States,California,Magalia,95954,"39.933852, -121.584371",39.933852,-121.584371,Male,No,No,No,14,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.35,324.8,No,0,39,2400,0.0,1.9161228591141352e-07,3.707697732385852e-06
4201,6429-SHBCB,1,United States,California,Maxwell,95955,"39.281194, -122.226568",39.281194,-122.226568,Male,No,No,No,19,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,69.6,1394.55,No,0,77,3349,0.0,1.5951639674936424e-06,0.0001110234121375575
4202,9281-OFDMF,1,United States,California,Meadow Valley,95956,"39.937017, -121.058043",39.937017,-121.058043,Male,Yes,No,No,39,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,90.7,3413.25,No,0,39,5028,0.0,3.5011714987655627e-10,3.175562549380366e-08
4203,2603-HVKCG,1,United States,California,Meridian,95957,"39.068071, -121.832638",39.068071,-121.832638,Male,No,No,No,31,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,101.4,3143.65,No,0,72,2025,0.0,3.919140617038959e-08,3.974008585677505e-06
4204,1834-WULEG,1,United States,California,Nevada City,95959,"39.333737, -120.858667",39.333737,-120.858667,Male,No,Yes,Yes,24,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.25,439.75,No,0,58,3000,0.0,3.949941238178312e-06,7.998631007311083e-05
4205,9097-ZUBYC,1,United States,California,North San Juan,95960,"39.423046, -120.984472",39.423046,-120.984472,Male,No,Yes,No,14,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),48.8,664.4,No,0,77,2168,0.0,9.826849352909604e-06,0.00047955024842198863
4206,5148-ORICT,1,United States,California,Olivehurst,95961,"39.082568, -121.55325",39.082568,-121.55325,Female,No,Yes,No,64,Yes,No,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Mailed check,74.35,4759.55,No,0,80,4781,0.0,1.0504404189506888e-06,7.810024514898371e-05
4207,4893-GYUJU,1,United States,California,Oregon House,95962,"39.342587, -121.249833",39.342587,-121.249833,Female,No,No,No,50,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,19.35,1033,No,0,39,5247,0.0,1.2860904190203567e-07,2.48858496080439e-06
4208,4578-PHJYZ,1,United States,California,Orland,95963,"39.748037, -122.302169",39.748037,-122.302169,Male,No,Yes,Yes,52,Yes,No,DSL,No,Yes,Yes,Yes,Yes,No,One year,Yes,Electronic check,68.75,3482.85,No,0,51,4172,0.0,1.4138070600497825e-08,9.719923537842255e-07
4209,7272-QDCKA,1,United States,California,Oroville,95965,"39.624561, -121.552866",39.624561,-121.552866,Male,No,No,No,28,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,No,Electronic check,100.2,2688.45,No,0,79,5137,0.0,1.5566971243678626e-07,1.5598105186165983e-05
4210,8908-SLFCJ,1,United States,California,Oroville,95966,"39.473896, -121.415927",39.473896,-121.415927,Female,No,No,No,21,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),20.85,435.25,No,0,35,5422,0.0,8.209845606716033e-08,1.711752809000293e-06
4211,9766-HGEDE,1,United States,California,Paradise,95969,"39.69676, -121.644379",39.69676,-121.644379,Female,No,Yes,No,17,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.35,307,No,0,77,2185,0.0,0.00011457763602640901,0.002217077257111015
4212,6968-MHOMU,1,United States,California,Princeton,95970,"39.424957, -122.039307",39.424957,-122.039307,Male,No,Yes,No,58,No,No phone service,DSL,No,No,No,No,Yes,Yes,One year,Yes,Credit card (automatic),45.0,2689.35,No,0,55,5006,0.0,1.9630773871026218e-07,8.833848241961798e-06
4213,5044-XDPYX,1,United States,California,Chico,95973,"39.903272, -121.843567",39.903272,-121.843567,Female,No,Yes,No,51,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,25.5,1281.25,No,0,43,5447,0.0,1.4883525448775523e-07,3.7952989894377584e-06
4214,1814-WFGVS,1,United States,California,Richvale,95974,"39.495768, -121.747472",39.495768,-121.747472,Male,No,Yes,Yes,72,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,No,Two year,No,Mailed check,48.9,3527,No,0,47,5415,0.0,3.075024541766841e-08,1.5036870009239852e-06
4215,3721-WKIIL,1,United States,California,Smartville,95977,"39.176595, -121.291692",39.176595,-121.291692,Female,No,No,No,27,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,19.6,561.15,No,0,21,2896,0.0,7.561204404712898e-09,1.481996063323728e-07
4216,6734-CKRSM,1,United States,California,Stirling City,95978,"39.904002, -121.527823",39.904002,-121.527823,Female,No,No,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.0,63.6,No,0,65,4258,0.0,1.7476469188900866e-05,0.0003495293837780173
4217,1265-ZFOSD,1,United States,California,Stonyford,95979,"39.288127, -122.415841",39.288127,-122.415841,Female,No,Yes,No,64,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Mailed check,81.3,5129.3,No,0,74,5254,0.0,2.09196842665413e-07,1.7007703308698076e-05
4218,6568-POCUI,1,United States,California,Strawberry Valley,95981,"39.58458, -121.093256",39.58458,-121.093256,Female,No,Yes,No,45,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),95.2,4285.8,No,0,27,3363,0.0,2.784796037960715e-11,2.651125828138601e-09
4219,5197-LQXXH,1,United States,California,Taylorsville,95983,"40.053684, -120.743116",40.053684,-120.743116,Female,No,Yes,No,71,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),83.3,5894.5,No,0,24,4264,0.0,3.4081555542160274e-11,2.838993576661951e-09
4220,3457-PQBYH,1,United States,California,Washington,95986,"39.34128, -120.786867",39.34128,-120.786867,Female,No,Yes,Yes,58,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),20.3,1160.75,No,0,66,4424,0.0,1.0283797236636955e-05,0.0002087610839037302
4221,7682-AZNDK,1,United States,California,Williams,95987,"39.117537, -122.284654",39.117537,-122.284654,Male,No,Yes,Yes,34,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,89.85,3091.75,No,0,45,3096,0.0,1.0381657684125365e-09,9.32791942918664e-08
4222,5384-ZTTWP,1,United States,California,Yuba City,95991,"39.02741, -121.614982",39.02741,-121.614982,Female,No,Yes,Yes,15,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.8,272.95,No,0,34,4167,0.0,7.848751109582561e-08,1.5540527196973472e-06
4223,3745-HRPHI,1,United States,California,Yuba City,95993,"39.075694, -121.70606",39.075694,-121.70606,Male,No,Yes,Yes,66,No,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),54.65,3632,No,0,42,4051,0.0,8.459693402289854e-09,4.623222444351405e-07
4224,7636-OWBPG,1,United States,California,Redding,96001,"40.587919, -122.464732",40.587919,-122.464732,Male,Yes,No,No,12,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),29.35,381.2,No,0,27,3606,0.0,1.1098585851653898e-08,3.257434947460419e-07
4225,1231-YNDEK,1,United States,California,Redding,96002,"40.527834, -122.318749",40.527834,-122.318749,Male,No,No,No,58,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),19.15,1035.5,No,0,25,6339,0.0,1.1268482078508448e-08,2.1579143180343678e-07
4226,1407-DIGZV,1,United States,California,Redding,96003,"40.677649, -122.29467",40.677649,-122.29467,Female,No,Yes,Yes,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.1,52,No,0,30,3863,0.0,4.9300480432237166e-08,9.4163917625573e-07
4227,0570-BFQHT,1,United States,California,Anderson,96007,"40.448632, -122.306657",40.448632,-122.306657,Female,No,No,No,9,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,80.55,653.9,No,0,26,3581,0.0,1.2657887710329974e-10,1.0195928550670794e-08
4228,4393-OBCRR,1,United States,California,Bella Vista,96008,"40.722733, -122.109666",40.722733,-122.109666,Female,No,No,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.25,71.2,No,0,31,4331,0.0,5.35906252850315e-08,1.0852101620218878e-06
4229,8564-LDKFL,1,United States,California,Big Bar,96010,"40.775272, -123.287414",40.775272,-123.287414,Male,No,Yes,No,40,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),106.0,4178.65,No,0,77,5118,0.0,5.7830280938398e-08,6.130009779470189e-06
4230,3696-DFHHB,1,United States,California,Big Bend,96011,"41.096569, -121.879082",41.096569,-121.879082,Female,No,No,No,68,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),25.5,1821.8,No,0,37,5182,0.0,4.406028257692914e-08,1.123537205711693e-06
4231,4717-GHADL,1,United States,California,Callahan,96014,"41.388397, -122.794636",41.388397,-122.794636,Female,No,No,No,50,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Mailed check,79.6,4024.2,No,0,39,5592,0.0,7.792316190260485e-10,6.202683687447346e-08
4232,5501-TVMGM,1,United States,California,Canby,96015,"41.486953, -120.913975",41.486953,-120.913975,Male,No,No,No,1,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,55.25,55.25,No,0,49,3255,0.0,6.01902172428464e-08,3.325509502667264e-06
4233,5879-HMFFH,1,United States,California,Cassel,96016,"40.936285, -121.572692",40.936285,-121.572692,Female,No,Yes,No,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),88.05,6520.8,No,0,42,6247,0.0,4.895344969984622e-10,4.31035124607146e-08
4234,6772-WFQRD,1,United States,California,Castella,96017,"41.121108, -122.336613",41.121108,-122.336613,Male,No,No,Yes,40,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),20.4,854.9,No,0,59,3200,0.0,3.827021318274658e-06,7.807123489280301e-05
4235,3810-DVDQQ,1,United States,California,Shasta Lake,96019,"40.692523, -122.369876",40.692523,-122.369876,Female,No,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),117.6,8308.9,No,0,54,6173,0.0,3.020343053201374e-10,3.551923430564816e-08
4236,6972-SNKKW,1,United States,California,Chester,96020,"40.243494, -121.154733",40.243494,-121.154733,Female,No,No,No,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.0,109.2,No,0,53,3142,0.0,2.163448174804461e-06,4.326896349608922e-05
4237,3694-GLTJM,1,United States,California,Corning,96021,"39.913777, -122.289984",39.913777,-122.289984,Female,No,No,No,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),19.65,92.05,No,0,42,2878,0.0,3.4310125728318953e-07,6.741939705614674e-06
4238,8550-XSXUQ,1,United States,California,Cottonwood,96022,"40.336392, -122.448533",40.336392,-122.448533,Male,No,Yes,No,48,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,One year,Yes,Credit card (automatic),70.55,3420.5,No,0,39,3997,0.0,1.6519157886351455e-09,1.1654265888820951e-07
4239,9055-MOJJJ,1,United States,California,Douglas City,96024,"40.586588, -122.903677",40.586588,-122.903677,Female,No,Yes,Yes,64,Yes,No,DSL,Yes,No,No,Yes,Yes,No,One year,No,Mailed check,65.8,4068,No,0,57,4754,0.0,4.332634424052433e-08,2.8508734510265007e-06
4240,4359-INNWN,1,United States,California,Dunsmuir,96025,"41.212695, -122.392067",41.212695,-122.392067,Female,No,No,No,17,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),20.05,337.9,No,0,70,4828,0.0,3.4460992698099306e-05,0.0006909429035968912
4241,0585-EGDDA,1,United States,California,Etna,96027,"41.405193, -123.008567",41.405193,-123.008567,Male,No,Yes,No,40,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,80.0,3168.75,No,0,31,2478,0.0,2.0921870141386624e-10,1.6737496113109298e-08
4242,4032-RMHCI,1,United States,California,Fall River Mills,96028,"41.017282, -121.468945",41.017282,-121.468945,Female,No,Yes,Yes,41,No,No phone service,DSL,Yes,No,Yes,No,No,No,One year,No,Credit card (automatic),35.4,1412.4,No,0,43,4375,0.0,7.113258118019257e-08,2.518093373778817e-06
4243,0549-CYCQN,1,United States,California,Flournoy,96029,"39.84784, -122.544556",39.84784,-122.544556,Male,Yes,No,No,51,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,One year,Yes,Bank transfer (automatic),79.6,3974.7,No,0,59,4673,0.0,2.216895960180597e-08,1.764649184303755e-06
4244,3481-JHUZH,1,United States,California,Forks Of Salmon,96031,"41.232128, -123.194748",41.232128,-123.194748,Male,No,Yes,No,41,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,80.25,3439,No,0,49,5757,0.0,4.488853299197313e-09,3.6023047726058437e-07
4245,3594-IVHJZ,1,United States,California,French Gulch,96033,"40.740138, -122.587476",40.740138,-122.587476,Female,No,No,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.45,42.45,No,0,56,2606,0.0,3.5778164027770564e-06,7.31663454367908e-05
4246,6869-FGJJC,1,United States,California,Gazelle,96034,"41.411315, -122.697236",41.411315,-122.697236,Male,No,No,No,68,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,One year,No,Credit card (automatic),79.6,5461.45,No,0,20,5210,0.0,2.4766737024776317e-11,1.9714322671721946e-09
4247,3896-ZVNET,1,United States,California,Gerber,96035,"40.03194, -122.176023",40.03194,-122.176023,Female,No,Yes,Yes,24,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,24.7,571.75,No,0,56,5302,0.0,1.9663810575205802e-06,4.856961212075833e-05
4248,8205-VSLRB,1,United States,California,Greenview,96037,"41.528541, -122.955018",41.528541,-122.955018,Male,No,Yes,No,70,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),77.3,5498.2,No,0,23,6252,0.0,4.939444766541729e-11,3.818190804536756e-09
4249,5960-MVTUK,1,United States,California,Grenada,96038,"41.599978, -122.539381",41.599978,-122.539381,Male,No,No,No,3,No,No phone service,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,29.75,96.85,No,0,55,3425,0.0,1.387558444233165e-06,4.127986371593666e-05
4250,6817-WTYHE,1,United States,California,Happy Camp,96039,"41.831901, -123.487478",41.831901,-123.487478,Male,No,No,No,2,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),44.9,111.05,No,0,26,4370,0.0,2.8704927253340425e-09,1.288851233674985e-07
4251,3082-VQXNH,1,United States,California,Hat Creek,96040,"40.789799, -121.474529",40.789799,-121.474529,Male,No,Yes,No,3,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),29.8,94.4,No,0,32,5614,0.0,2.872345984492597e-08,8.559591033787939e-07
4252,4931-TRZWN,1,United States,California,Hornbrook,96044,"41.962127, -122.527696",41.962127,-122.527696,Female,No,No,No,13,Yes,No,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,71.95,923.85,No,0,67,3605,0.0,2.639923670268005e-07,1.89942508075783e-05
4253,0750-EKNGL,1,United States,California,Hyampom,96046,"40.648024, -123.465088",40.648024,-123.465088,Male,No,No,No,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.75,141.1,No,0,46,4476,0.0,6.123930371598817e-07,1.2707155521067545e-05
4254,7669-LCRSD,1,United States,California,Igo,96047,"40.524535, -122.647172",40.524535,-122.647172,Male,No,Yes,Yes,12,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,56.3,628.65,No,0,56,2047,0.0,1.4831842228115566e-07,8.350327174429064e-06
4255,3567-PQTSO,1,United States,California,Junction City,96048,"40.913192, -123.06597",40.913192,-123.06597,Male,No,Yes,Yes,53,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,105.25,5576.3,No,0,56,6365,0.0,1.5182183961386182e-09,1.5979248619358956e-07
